appid,name,developer,publisher,score_rank,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,ccu,genre,currency,final,categories 1,categories 2,positive_ratio,ratings,owners_average,MutualPlayerCount
334560,Square Heroes,Gnomic Studios,Gnomic Studios,,214,34,"20,000 .. 50,000",0,0,0,0,1,"Action, Indie",USD,12.99,Single-player, Multi-player,0.862903226,0.779493412,35000,13
334620,Soccertron,David Erosa,Erosa Games,,50,16,"50,000 .. 100,000",27,0,27,0,0,"Action, Indie, Sports",USD,4.99,Single-player, Multi-player,0.757575758,0.778742626,75000,49
276810,Mordheim: City of the Damned,Rogue Factor,Nacon,,5392,2286,"500,000 .. 1,000,000",1849,0,924,0,169,"RPG, Strategy",USD,19.99,Single-player, Multi-player,0.702266215,0.762949197,750000,80
334840,Drive to Hell,Ghost Crab Games,Ghost Crab Games,,56,17,"20,000 .. 50,000",0,0,0,0,0,"Action, Indie",USD,4.99,Single-player, Multi-player,0.767123288,0.778761238,35000,11
335000,Tormentum - Dark Sorrow,OhNoo Studio,OhNoo Studio,,2380,149,"100,000 .. 200,000",376,0,380,0,2,"Adventure, Casual, Indie",USD,6.23,Single-player, Steam Achievements,0.941083432,0.791639788,150000,19
335010,Steam and Metal,Maltakreuz,Maltakreuz,,58,21,"20,000 .. 50,000",0,0,0,0,0,Indie,USD,4.99,Single-player, Steam Achievements,0.734177215,0.778670617,35000,12
335100,Dwarf Tower,iosoftware,iosoftware,,192,78,"20,000 .. 50,000",293,0,293,0,0,"Indie, Strategy",USD,0.99,Single-player, Multi-player,0.711111111,0.7781745,35000,7
334850,1931: Scheherazade at the Library of Pergamum,"Black Chicken Studios, inc.","Black Chicken Studios, inc.",,143,57,"50,000 .. 100,000",389,0,389,0,0,"Casual, Indie, RPG, Simulation",USD,1.99,Single-player, Steam Achievements,0.715,0.778359293,75000,76
335190,200% Mixed Juice!,Orange_Juice,Fruitbat Factory,,643,233,"100,000 .. 200,000",54,0,44,0,1,"Adventure, Indie, RPG",USD,6.99,Single-player, Multi-player,0.734018265,0.777495244,150000,66
335210,Rift's Cave,Volens Nolens Games,Volens Nolens Games,,63,38,"20,000 .. 50,000",265,0,301,0,0,"Adventure, Indie",USD,4.99,Single-player, VR Supported,0.623762376,0.778259595,35000,55
335450,Curse of the Assassin,Tin Man Games,Tin Man Games,,21,3,"0 .. 20,000",0,0,0,0,0,"Adventure, Indie, RPG",USD,4.99,Single-player, Steam Achievements,0.875,0.778868563,10000,8
335460,An Assassin in Orlandes,Tin Man Games,Tin Man Games,,72,15,"0 .. 20,000",63,0,95,0,0,"Adventure, Indie, RPG",USD,4.99,Single-player, Steam Achievements,0.827586207,0.778934031,10000,10
333260,Marvin's Mittens,Breakfall,Breakfall,,190,7,"0 .. 20,000",0,0,0,0,0,"Adventure, Casual, Indie",USD,5.99,Single-player, Steam Trading Cards,0.964467005,0.780025474,10000,8
335690,dUpLicity ~Beyond the Lies~,ROSEVERTE,ROSEVERTE,,25,39,"0 .. 20,000",0,0,0,0,0,"Adventure, Casual, Indie, Simulation",USD,9.99,Single-player, Steam Achievements,0.390625,0.777947335,10000,18
335700,I am Weapon: Revival,Krealit,Krealit,,202,90,"20,000 .. 50,000",0,0,0,0,0,"Action, Indie, RPG",USD,1.59,Single-player, Multi-player,0.691780822,0.777934812,35000,15
335840,Goats on a Bridge,Cabygon,KOMODO,,131,40,"20,000 .. 50,000",97,0,191,0,0,"Action, Casual, Indie",USD,4.99,Single-player, Steam Achievements,0.766081871,0.778716666,35000,8
335900,Angels of Fasaria: Version 2.0,Fasaria Works,NSE,,24,39,"50,000 .. 100,000",327,0,335,0,0,"Adventure, Indie, RPG, Strategy",USD,1.99,Single-player, Steam Achievements,0.380952381,0.777939802,75000,25
336020,Pahelika: Secret Legends,Ironcode Gaming,Ironcode Gaming,,29,35,"0 .. 20,000",0,0,0,0,0,"Adventure, Casual, Indie, Strategy",USD,9.99,Single-player, Steam Achievements,0.453125,0.778083036,10000,4
336030,Race.a.bit,Aesir Interactive,Headup Publishing,,66,26,"20,000 .. 50,000",0,0,0,0,0,"Indie, Racing",USD,0.99,Single-player, Steam Achievements,0.717391304,0.778598672,35000,34
336090,Sky Mercenaries,"PolarityFlow, Adrian Zingg",PolarityFlow,,83,36,"20,000 .. 50,000",210,0,210,0,0,"Action, Indie",USD,9.99,Single-player, Multi-player,0.697478992,0.778462473,35000,8
336110,Bloody Streets,Headless Wizard,Headless Wizard,,97,25,"20,000 .. 50,000",134,0,134,0,0,"Action, Indie",USD,4.99,Single-player, Steam Achievements,0.795081967,0.77885742,35000,10
336200,Starlaxis Supernova Edition,Spiderwork Games,Spiderwork Games,,35,23,"0 .. 20,000",773,0,773,0,0,"Action, Casual, Indie, Strategy",USD,4.99,Single-player, Steam Achievements,0.603448276,0.77844504,10000,15
336280,Chronicles of a Dark Lord: Episode 1 Tides of Fate Complete,Kisareth Studios,Kisareth Studios,,61,33,"50,000 .. 100,000",206,0,211,0,0,"Indie, RPG",,0,Single-player, Steam Achievements,0.64893617,0.778376444,75000,29
336380,Catmouth Island,Colonthree Enterprises,Colonthree Enterprises,,45,42,"20,000 .. 50,000",276,0,276,0,0,"Adventure, Casual, Indie",USD,0.99,Single-player, Steam Trading Cards,0.517241379,0.778018767,35000,10
394360,Hearts of Iron IV,Paradox Development Studio,Paradox Interactive,,253023,24258,"5,000,000 .. 10,000,000",17505,765,4312,473,43674,"Simulation, Strategy",USD,9.99,Single-player, Multi-player,0.912514741,0.899690225,7500000,346
429060,Zombie Wars: Invasion,DNZY Games,My Way Games,,96,65,"50,000 .. 100,000",309,0,309,0,1,"Casual, Indie, Strategy",USD,0.89,Single-player, Steam Achievements,0.596273292,0.777796495,75000,52
432410,The Sacred Stone,Panzer Gaming,HandMade Games,,18,37,"20,000 .. 50,000",234,0,261,0,0,"Action, Adventure, Indie, RPG",USD,13.99,Single-player, Steam Achievements,0.327272727,0.777947387,35000,19
440790,Spellbind : Luppe's tale,Spider Key Games,Volens Nolens Games,,36,19,"20,000 .. 50,000",241,0,241,0,41,"Adventure, Casual, Indie",USD,4.99,Single-player, Steam Achievements,0.654545455,0.778558226,35000,42
448050,Mr Nibbles Forever,Epic Shrimp,My Way Games,,59,11,"50,000 .. 100,000",227,0,227,0,0,"Action, Casual",USD,0.99,Single-player, Steam Achievements,0.842857143,0.778942235,75000,30
448070,Red Risk,Microblast Games,SA Industry,,530,367,"200,000 .. 500,000",264,0,269,0,1,"Action, Casual, Indie, Strategy",USD,0.49,Single-player, Multi-player,0.590858417,0.773228375,350000,122
457710,Road Madness,Faton,Faton,,164,345,"100,000 .. 200,000",262,0,266,0,0,"Action, Racing",USD,4.99,Single-player, Steam Achievements,0.322200393,0.771023037,150000,57
551110,Wayout,Konstructors,"Hook Games, GrabTheGames",,1001,129,"100,000 .. 200,000",64,0,78,0,2,"Casual, Indie",USD,1.99,Single-player, Steam Achievements,0.885840708,0.782750718,150000,57
563910,Guardian Of December,Vidas Salavejus,Vidas Salavejus,,20,15,"0 .. 20,000",0,0,0,0,0,"Adventure, Casual, Indie, RPG, Strategy",USD,4.99,Single-player, Steam Trading Cards,0.571428571,0.778543663,10000,24
567980,Santa Rockstar,Bekho Team,Volens Nolens Games,,148,36,"50,000 .. 100,000",0,0,0,0,0,"Casual, Indie",USD,4.99,Single-player, Steam Trading Cards,0.804347826,0.778949013,75000,30
1004490,Tools Up!,The Knights of Unity,Untold Tales,,745,240,"20,000 .. 50,000",98,0,102,0,16,"Action, Adventure, Casual, Indie, Simulation",USD,19.99,Single-player, Multi-player,0.756345178,0.778062821,35000,13
1037930,Era of Miracles,Seaborgium Entertainment,"Seaborgium Entertainment, khukhrovr",,11,5,"20,000 .. 50,000",0,0,0,0,0,"Action, Adventure, Indie, RPG, Simulation",USD,39.99,Single-player, Steam Trading Cards,0.6875,0.778740489,35000,7
1419730,Seek Girl Ⅵ,DSGame,DSGame,,936,250,"50,000 .. 100,000",36,0,47,0,2,"Casual, Indie, Strategy",USD,1.99,Single-player, Family Sharing,0.78920742,0.779193895,75000,10
699240,Keyboard Killers,Heaven Brotherhood,"Heaven Brotherhood, GrabTheGames",,206,209,"100,000 .. 200,000",5,0,1,0,1,"Action, Casual, Indie, Simulation",,0,Single-player, Steam Achievements,0.496385542,0.774860955,150000,16
1633660,Girl Jigsaw 2,Cartoon Game,Cartoon Game,,328,66,"20,000 .. 50,000",22,0,22,0,0,"Casual, Indie, Strategy",,0,Single-player, Steam Achievements,0.83248731,0.77949992,35000,3
826630,Iron Harvest,KING Art,Prime Matter,,10051,3797,"1,000,000 .. 2,000,000",996,0,643,0,127,Strategy,USD,29.99,Single-player, Multi-player,0.725808781,0.761830477,1500000,40
1671200,,,,,0,0,"0 .. 20,000",1495,0,709,0,0,,,0,Single-player, Multi-player,,0.778790122,10000,38
65790,ARMA: Cold War Assault,Bohemia Interactive,Bohemia Interactive,,4680,1207,"1,000,000 .. 2,000,000",49,0,13,0,26,"Action, Simulation, Strategy",USD,4.99,Single-player, Family Sharing,0.794971972,0.781488803,1500000,36
1732740,Sakura Hime,GirlGames,GirlGames,,1207,102,"20,000 .. 50,000",48,0,65,0,2,"Casual, Indie, RPG, Simulation",USD,3.99,Single-player, Steam Achievements,0.922077922,0.784895381,35000,27
1742840,Puff Town,Cartoon Game,Cartoon Game,,255,79,"0 .. 20,000",0,0,0,0,0,"Casual, Indie, Strategy",,0,Single-player, Steam Achievements,0.763473054,0.77861814,10000,3
1812280,Cave Story's Secret Santa,,,,0,0,"0 .. 20,000",13,0,19,0,0,,,0,Single-player, Steam Achievements,,0.778790122,10000,8
1874720,Elf World Adventure: Part 1,"White Panda Studio, 430Games",430Games,,0,0,"0 .. 20,000",0,0,0,0,1,"Casual, Indie",USD,1.99,Single-player, Steam Achievements,,0.778790122,10000,2
1917560,Milk Bottle And Monster Girl 2,Cartoon Game,Cartoon Game,,222,40,"20,000 .. 50,000",24,0,24,0,0,"Casual, Indie",,0,Single-player, Steam Achievements,0.847328244,0.779395251,35000,2
1976440,,,,,0,0,"0 .. 20,000",2833,312,3283,312,0,,,0,Single-player, Multi-player,,0.778790122,10000,19
2022180,Miss Neko 3,Double W,Toffee Cafe,,3427,257,"100,000 .. 200,000",187,0,270,0,23,Casual,USD,2.99,Single-player, Steam Achievements,0.930238871,0.795647927,150000,27
674020,World War 3,The Farm 51,"Wishlist Games, The 4 Winds Entertainment",,29221,24628,"1,000,000 .. 2,000,000",434,332,132,332,229,"Action, Free to Play",,0,Multi-player, PvP,0.542647032,0.626065955,1500000,101
2304490,Project: Sword Art,"430Games, BOA",430Games,,0,0,"0 .. 20,000",0,0,0,0,2,"Casual, Indie, RPG, Simulation",USD,4.99,Single-player, Steam Achievements,,0.778790122,10000,0
2348120,Kagura Survivors: Endless Night,,,,0,0,"0 .. 20,000",897,0,197,0,0,,,0,Single-player, Steam Achievements,,0.778790122,10000,7
1563180,Internet Cafe Simulator 2,Cheesecake Dev,Cheesecake Dev,,7879,2803,"200,000 .. 500,000",1092,0,595,0,168,"Action, Adventure, Casual, Indie, Simulation, Strategy",USD,8.99,Single-player, Steam Achievements,0.737595956,0.767815195,350000,52
212160,Vindictus,devCAT,NEXON Korea Corp. &amp; NEXON America Inc.,,5227,2463,"1,000,000 .. 2,000,000",2443,0,612,0,283,"Action, Adventure, Massively Multiplayer, RPG, Free to Play",,0,Single-player, Multi-player,0.679713914,0.758255319,1500000,36
239660,Soldier Front 2,Dragonfly,Aeria Games,,1553,417,"500,000 .. 1,000,000",2597,0,1658,0,0,"Action, Free to Play",,0,Multi-player, Co-op,0.788324873,0.779388652,750000,9
216150,MapleStory,Nexon,Nexon America Inc.,,7974,4903,"2,000,000 .. 5,000,000",2332,1785,124,1785,5723,"Action, Adventure, Casual, Massively Multiplayer, RPG, Free to Play",,0,Single-player, Multi-player,0.619243613,0.730208982,3500000,38
291480,Warface,MY.GAMES,MY.GAMES,,55092,27370,"10,000,000 .. 20,000,000",1546,0,105,0,691,"Action, Massively Multiplayer, Free to Play",,0,Multi-player, MMO,0.668089544,0.697193537,15000000,359
365720,Skyrim Script Extender (SKSE),The SKSE Team,The SKSE Team,,1011,17,"0 .. 20,000",9,0,1,0,4,RPG,,0,Single-player, Partial Controller Support,0.983463035,0.785702052,10000,8
555570,Infestation: The New Z,Fredaikis AB,OP Productions LLC,,18041,15606,"2,000,000 .. 5,000,000",1277,120,75,120,290,"Action, Indie, Massively Multiplayer, RPG, Free to Play",,0,Multi-player, MMO,0.536184504,0.649342074,3500000,107
1063730,New World,Amazon Games,Amazon Games,,192684,81018,"50,000,000 .. 100,000,000",8703,246,3340,272,11882,"Action, Adventure, Massively Multiplayer, RPG",USD,39.99,Multi-player, MMO,0.703991933,0.71124996,75000000,408
1281930,tModLoader,TML Team,"Re-Logic, TML Team",,0,0,"0 .. 20,000",3668,230,1017,140,11995,"Action, Adventure, Free to Play, Indie, RPG",,0,Single-player, Multi-player,,0.778790122,10000,304
1653970,Jigsaw Puzzle Dreams,,,,0,0,"0 .. 20,000",0,0,0,0,0,,,0,Single-player, Multi-player,,0.778790122,10000,6
7110,Jade Empire: Special Edition,BioWare,"BioWare, Electronic Arts",,1354,453,"200,000 .. 500,000",366,0,408,0,11,RPG,USD,14.99,Single-player, Partial Controller Support,0.749308246,0.777083706,350000,5
1700,Arx Fatalis,Arkane Studios,Arkane Studios,,1692,246,"200,000 .. 500,000",56,18,85,18,20,RPG,USD,4.99,Single-player, Family Sharing,0.873065015,0.7846179,350000,12
24720,SPORE Galactic Adventures,EA - Maxis,Electronic Arts,,5788,746,"500,000 .. 1,000,000",533,0,250,0,194,"Action, Simulation",USD,19.99,Single-player, Family Sharing,0.885827977,0.798246315,750000,37
48700,Mount & Blade: Warband,TaleWorlds Entertainment,TaleWorlds Entertainment,,155643,3602,"5,000,000 .. 10,000,000",8072,266,1898,146,6979,"Action, RPG",USD,19.99,Single-player, Multi-player,0.977380765,0.946419495,7500000,397
45750,Lost Planet 2,"CAPCOM CO., LTD.",Capcom,,1854,889,"200,000 .. 500,000",77,0,22,0,6,"Action, Adventure",,0,Single-player, Multi-player,0.675902297,0.770013403,350000,15
39500,Gothic 3,Piranha Bytes,THQ Nordic,,8335,1849,"1,000,000 .. 2,000,000",1067,0,73,0,459,"Action, RPG",USD,9.99,Single-player, Steam Cloud,0.818440691,0.788987985,1500000,44
39510,Gothic II: Gold Edition,Piranha Bytes,THQ Nordic,,12543,831,"500,000 .. 1,000,000",1044,1635,88,1635,1001,"Action, RPG",USD,9.99,Single-player, Family Sharing,0.937864513,0.828512639,750000,39
65540,Gothic 1,Piranha Bytes,THQ Nordic,,12372,983,"500,000 .. 1,000,000",340,0,122,0,451,"Action, RPG",USD,9.99,Single-player, Family Sharing,0.926394609,0.824882367,750000,49
39160,Dungeon Siege III,Obsidian Entertainment,Square Enix,,1587,1172,"200,000 .. 500,000",377,0,81,0,18,"Action, RPG",USD,14.99,Single-player, Multi-player,0.575208409,0.761331223,350000,31
39200,Dungeon Siege II,Gas Powered Games,Square Enix,,1829,612,"500,000 .. 1,000,000",357,0,135,0,87,RPG,USD,6.99,Single-player, Family Sharing,0.749283081,0.776528949,750000,8
204030,Fable - The Lost Chapters,Lionhead Studios,Xbox Game Studios,,6817,553,"500,000 .. 1,000,000",500,0,239,0,51,"Action, Adventure, RPG",USD,9.99,Single-player, Family Sharing,0.924966079,0.808078828,750000,23
7650,X-COM: Terror From the Deep,"MicroProse Software, Inc",2K,,729,72,"500,000 .. 1,000,000",28,0,47,0,22,Strategy,USD,4.99,Single-player, Family Sharing,0.91011236,0.78227163,750000,8
211600,Thief Gold,Looking Glass Studios,Eidos Interactive Corp.,,3256,275,"500,000 .. 1,000,000",228,0,22,0,29,"Action, Simulation",USD,0.97,Single-player, Family Sharing,0.92211838,0.794152469,750000,16
211740,Thief II: The Metal Age,Looking Glass Studios,Eidos Interactive Corp.,,1686,101,"500,000 .. 1,000,000",39,0,10,0,23,"Action, Simulation",USD,0.97,Single-player, Family Sharing,0.943480694,0.78822298,750000,11
97330,Magic: The Gathering - Duels of the Planeswalkers 2013,Stainless Games,Wizards of the Coast LLC,,1140,158,"200,000 .. 500,000",780,0,722,0,12,Strategy,,0,Single-player, Multi-player,0.878274268,0.782994864,350000,15
225640,Sacred 2 Gold,Studio II,THQ Nordic,,2420,770,"500,000 .. 1,000,000",670,0,784,0,78,RPG,USD,14.99,Single-player, Family Sharing,0.75862069,0.776816649,750000,19
17080,Tribes: Ascend,Hi-Rez Studios,Hi-Rez Studios,,6938,1657,"1,000,000 .. 2,000,000",467,0,59,0,0,"Action, Free to Play",,0,Multi-player, Co-op,0.807213496,0.785217743,1500000,32
248570,Toribash,Nabi Studios,"Nicalis, Inc.",,14476,1867,"2,000,000 .. 5,000,000",612,39,36,39,114,"Action, Free to Play, Indie, Strategy",,0,Single-player, Multi-player,0.885761488,0.816998131,3500000,42
227160,Kinetic Void,Badland Studio,Badland Studio,,271,1284,"100,000 .. 200,000",206,0,259,0,0,"Action, Indie, Simulation",USD,19.99,Single-player, Steam Trading Cards,0.174276527,0.748435284,150000,5
230330,FINAL FANTASY XI: Ultimate Collection Seekers Edition,Square Enix,Square Enix,,262,32,"0 .. 20,000",0,0,0,0,16,Massively Multiplayer,USD,29.99,Multi-player, MMO,0.891156463,0.779902186,10000,1
230190,War for the Overworld,Brightrock Games,Brightrock Games,,6450,1037,"500,000 .. 1,000,000",798,0,353,0,100,"Indie, Simulation, Strategy",USD,29.99,Single-player, Multi-player,0.861493255,0.795570716,750000,58
229480,Dungeons & Dragons: Chronicles of Mystara,Iron Galaxy Studios,Capcom,,1390,309,"500,000 .. 1,000,000",181,0,99,0,7,"Action, Adventure, RPG",USD,14.99,Single-player, Multi-player,0.818128311,0.78093837,750000,4
244770,StarMade,Schine GmbH,Schine GmbH,,2008,940,"200,000 .. 500,000",544,0,404,0,9,"Action, Adventure, Indie, RPG, Simulation, Strategy, Early Access",USD,14.99,Single-player, Multi-player,0.681139756,0.769894346,350000,18
239250,Castlevania: Lords of Shadow 2,MercurySteam,KONAMI,,4383,805,"200,000 .. 500,000",562,0,706,0,32,"Action, Adventure",USD,39.99,Single-player, Steam Achievements,0.844834233,0.78869273,350000,29
238280,Legend of Dungeon,Robot Loves Kitty,SNK CORPORATION,,1182,431,"200,000 .. 500,000",102,0,172,0,0,"Action, Indie, RPG",USD,9.99,Single-player, Multi-player,0.732796032,0.776398926,350000,28
253630,Steam Marines,Worthless Bums,Red Barrels,,164,164,"50,000 .. 100,000",220,0,220,0,0,"Indie, RPG, Strategy",USD,19.99,Single-player, Steam Achievements,0.5,0.775715439,75000,26
256030,Shadows: Heretic Kingdoms,Games Farm,Kalypso Media Digital,,263,179,"20,000 .. 50,000",0,0,0,0,2,"Indie, RPG",USD,29.99,Single-player, Steam Achievements,0.595022624,0.776069435,35000,3
257350,Baldur's Gate II: Enhanced Edition,Beamdog,Beamdog,,8355,745,"1,000,000 .. 2,000,000",2813,1,2085,1,453,"Adventure, RPG",USD,19.99,Single-player, Multi-player,0.918131868,0.811714609,1500000,76
261550,Mount & Blade II: Bannerlord,TaleWorlds Entertainment,TaleWorlds Entertainment,,211821,28965,"10,000,000 .. 20,000,000",7567,440,4579,421,24785,"Action, Indie, RPG, Simulation, Strategy",USD,49.99,Single-player, Multi-player,0.879706461,0.868721141,15000000,263
265610,Epic Battle Fantasy 4,Matt Roszak,Matt Roszak,,2917,94,"100,000 .. 200,000",746,294,1311,294,37,"Adventure, RPG",USD,14.99,Single-player, Steam Achievements,0.968781136,0.796433497,150000,51
233150,LUFTRAUSERS,Vlambeer,Devolver Digital,,3929,384,"200,000 .. 500,000",267,0,244,0,5,"Action, Indie, Simulation",USD,9.99,Single-player, Steam Achievements,0.910966844,0.795693514,350000,32
237990,The Banner Saga,Stoic,Stoic Studio,,13440,1663,"500,000 .. 1,000,000",481,228,190,228,40,"Indie, RPG, Strategy",USD,24.99,Single-player, Steam Achievements,0.889889426,0.816483204,750000,50
238750,Might & Magic X - Legacy,Ubisoft,Ubisoft,,2073,1083,"200,000 .. 500,000",8875,0,7592,0,45,RPG,USD,29.99,Single-player, Family Sharing,0.656844106,0.766973195,350000,6
274290,Gods Will Be Watching,Deconstructeam,Devolver Digital,,1988,821,"500,000 .. 1,000,000",194,0,184,0,2,"Adventure, Indie",USD,9.99,Single-player, Steam Achievements,0.707725169,0.772594868,750000,55
286340,FarSky,Farsky Interactive,Farsky Interactive,,2868,980,"200,000 .. 500,000",330,0,365,0,2,"Adventure, Indie",,0,Single-player, Family Sharing,0.745322245,0.77491815,350000,13
404730,Wasteland 2: Director's Cut,inXile Entertainment,inXile Entertainment,,0,0,"500,000 .. 1,000,000",1130,0,674,0,116,"Adventure, Indie, RPG, Strategy",USD,29.99,Single-player, Steam Achievements,,0.778790122,750000,87
213850,Magic 2014 — Duels of the Planeswalkers,Stainless Games,Wizards of the Coast LLC,,3769,793,"500,000 .. 1,000,000",1965,0,1229,0,20,Strategy,,0,Single-player, Multi-player,0.826172731,0.785152494,750000,36
690040,SUPERHOT: MIND CONTROL DELETE,SUPERHOT Team,SUPERHOT Team,,9434,1724,"500,000 .. 1,000,000",225,82,79,82,41,"Action, Indie",USD,24.99,Single-player, Steam Achievements,0.845492024,0.797134897,750000,44
339230,ZOMBI,Straight Right,Ubisoft,,1658,907,"200,000 .. 500,000",241,0,241,0,4,"Action, Adventure",USD,19.99,Single-player, Steam Achievements,0.646393762,0.768170316,350000,38
222440,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,"SNK CORPORATION, Code Mystics",SNK CORPORATION,,3884,225,"200,000 .. 500,000",187,0,259,0,124,Action,USD,14.99,Single-player, Multi-player,0.945242151,0.799193383,350000,45
347600,Total Miner,Studio Forge Ltd,Studio Forge Ltd,,510,154,"20,000 .. 50,000",258,0,447,0,5,"Action, Adventure, Indie, RPG, Early Access",USD,2.99,Single-player, Multi-player,0.768072289,0.778553506,35000,1
347830,Fairy Fencer F,"Idea Factory, Compile Heart",Idea Factory International,,2113,242,"200,000 .. 500,000",721,0,671,0,2,RPG,USD,9.99,Single-player, Steam Achievements,0.897239915,0.787571039,350000,74
359870,FINAL FANTASY X/X-2 HD Remaster,Square Enix,Square Enix,,15856,1673,"500,000 .. 1,000,000",1580,866,1543,866,851,RPG,USD,29.99,Single-player, Steam Achievements,0.904558161,0.825754535,750000,106
363680,Battlefleet Gothic: Armada,Tindalos Interactive,Focus Entertainment,,3857,1784,"200,000 .. 500,000",1703,0,2401,0,20,Strategy,USD,14.99,Single-player, Multi-player,0.683744017,0.76349486,350000,17
394970,DEADBOLT,Hopoo Games,Hopoo Games,,4866,204,"200,000 .. 500,000",586,0,957,0,10,"Action, Indie",USD,9.99,Single-player, Steam Achievements,0.959763314,0.805398679,350000,30
405900,Disgaea PC,"Nippon Ichi Software, Inc.","NIS America, Inc.",,3846,559,"500,000 .. 1,000,000",299,0,244,0,49,RPG,USD,19.99,Single-player, Steam Achievements,0.873098751,0.791074514,750000,55
411830,SENRAN KAGURA SHINOVI VERSUS,Tamsoft,"XSEED Games, Marvelous USA, Inc., Marvelous",,3594,199,"100,000 .. 200,000",731,0,826,0,8,Action,USD,19.99,Single-player, Multi-player,0.947534933,0.798065417,150000,43
427190,DEAD RISING,Capcom,Capcom,,4859,689,"500,000 .. 1,000,000",850,0,973,0,80,"Action, Adventure",USD,19.99,Single-player, Steam Achievements,0.875811103,0.794186635,750000,124
432350,Epic Battle Fantasy 5,Matt Roszak,Matt Roszak,,4972,66,"200,000 .. 500,000",3426,0,3426,0,76,"Adventure, RPG, Strategy",USD,24.99,Single-player, Steam Achievements,0.986899563,0.809223648,350000,14
438490,GOD EATER 2 Rage Burst,"BANDAI NAMCO Studio, SHIFT, QLOC",BANDAI NAMCO Entertainment,,3334,958,"200,000 .. 500,000",1244,0,452,0,72,"Action, RPG",USD,49.99,Single-player, Multi-player,0.776794035,0.778535938,350000,55
443000,DUAL GEAR,"Orbital Speed Studio Co.,Ltd.","Orbital Speed Studio Co.,Ltd.",,256,117,"20,000 .. 50,000",90,0,90,0,0,"Action, Indie, RPG, Simulation, Strategy, Early Access",USD,19.99,Single-player, Partial Controller Support,0.686327078,0.777632226,35000,0
502280,BERSERK and the Band of the Hawk,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,2662,600,"100,000 .. 200,000",606,0,561,0,62,Action,USD,23.99,Single-player, Steam Achievements,0.816063765,0.78251125,150000,27
525480,.hack//G.U. Last Recode,CyberConnect2,Bandai Namco Entertainment,,3029,443,"100,000 .. 200,000",1076,0,1589,0,72,RPG,USD,49.99,Single-player, Steam Achievements,0.872407834,0.788674384,150000,38
551730,Toukiden 2,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,1091,272,"50,000 .. 100,000",2452,0,2583,0,3,Action,USD,59.99,Single-player, Multi-player,0.800440205,0.779748966,75000,15
571260,THE KING OF FIGHTERS XIV STEAM EDITION,"SNK CORPORATION, Abstraction Games",SNK CORPORATION,,3220,671,"100,000 .. 200,000",1709,0,768,0,28,Action,USD,59.99,Single-player, Multi-player,0.827550758,0.784487021,150000,38
571740,Golf It!,Perfuse Entertainment,Perfuse Entertainment,,24194,2545,"1,000,000 .. 2,000,000",681,46,268,84,1132,"Casual, Indie, Simulation, Sports",USD,8.99,Single-player, Multi-player,0.904820674,0.838804916,1500000,142
586140,BlazBlue Centralfiction,Arc System Works,"H2 Interactive Co., Ltd.",,9313,596,"200,000 .. 500,000",3094,169,298,169,263,Action,USD,39.99,Single-player, Multi-player,0.939852659,0.819377632,350000,50
626690,Sword Art Online: Fatal Bullet,DIMPS,BANDAI NAMCO Entertainment,,14692,3742,"500,000 .. 1,000,000",789,0,543,0,138,"Action, RPG",USD,39.99,Single-player, Multi-player,0.797005533,0.785808017,750000,86
520440,GUILTY GEAR Xrd REV 2,Arc System Works,Arc System Works,,9209,567,"500,000 .. 1,000,000",846,2,238,2,128,Action,USD,29.99,Single-player, Multi-player,0.942000818,0.819504639,750000,41
240720,Getting Over It with Bennett Foddy,Bennett Foddy,Bennett Foddy,,56765,12082,"2,000,000 .. 5,000,000",594,20,171,22,451,Action,USD,7.99,Single-player, Partial Controller Support,0.824509419,0.810823982,3500000,96
704270,Generation Zero,Systemic Reaction™,Systemic Reaction™,,26339,10835,"1,000,000 .. 2,000,000",994,0,437,0,788,"Action, Adventure",USD,24.99,Single-player, Multi-player,0.708532846,0.739566897,1500000,148
678950,DRAGON BALL FighterZ,Arc System Works,BANDAI NAMCO Entertainment,,62063,6482,"2,000,000 .. 5,000,000",1268,44,518,57,1274,Action,USD,59.99,Single-player, Multi-player,0.905434386,0.867408309,3500000,166
774801,Crab Champions,Noisestorm,Noisestorm,,20302,396,"500,000 .. 1,000,000",959,107,861,84,1597,"Action, Adventure, Casual, Indie, Early Access",USD,9.99,Single-player, Multi-player,0.980867717,0.862257416,750000,34
784050,Filthy Hands,Globiss Interactive,Globiss Interactive,,46,25,"0 .. 20,000",0,0,0,0,0,"Violent, Action, Casual, Indie, Early Access",USD,3.99,Multi-player, PvP,0.647887324,0.778474894,10000,3
645730,RESONANCE OF FATE/END OF ETERNITY 4K/HD EDITION,tri-Ace,tri-Ace,,647,160,"50,000 .. 100,000",353,0,483,0,9,RPG,USD,34.99,Single-player, Steam Achievements,0.80173482,0.779402848,75000,17
857980,Void Bastards,Blue Manchu,Humble Games,,4306,691,"200,000 .. 500,000",658,0,621,0,26,"Action, Strategy",USD,29.99,Single-player, Steam Achievements,0.86171703,0.790832835,350000,19
